TripID,StartDate,StartTime,EndDate,EndTime,TripDuration,TripDistance,StartLatitude,StartLongitude,EndLatitude,EndLongitude,DayOfWeek,HourNum
dcdd5545-0c4a-5735-b26b-6cb28a95a498,2020-02-28,06:30,2020-02-28,07:00,30,1.440,38.207,-85.776,38.194,-85.785,6,6
f466297c-d9cf-57cd-a66b-bd750ea22b0b,2020-02-28,07:00,2020-02-28,07:00,1,0.003,38.215,-85.759,38.215,-85.759,6,6
2916f858-b265-584c-a3fd-a92febcd8754,2020-02-28,07:15,2020-02-28,07:30,7,0.695,38.216,-85.754,38.218,-85.758,6,7
dd05c183-0162-5768-a431-05f60bab3636,2020-02-28,07:30,2020-02-28,07:30,2,0.267,38.218,-85.759,38.218,-85.757,6,7
46cb02db-5f29-5e0e-a17d-0d519b8050fc,2020-02-28,07:45,2020-02-28,08:00,2,0.004,38.217,-85.758,38.217,-85.758,6,7
da70ec55-ea3b-5c47-b214-b383ec08454d,2020-02-28,07:45,2020-02-28,07:45,4,0.386,38.196,-85.785,38.196,-85.791,6,7
ff467fb1-f876-5e48-90a1-7444b371d464,2020-02-28,07:45,2020-02-28,07:45,1,0.207,38.219,-85.762,38.22,-85.759,6,7
4392109e-0210-5b59-8fba-fa743bb7c000,2020-02-28,08:00,2020-02-28,08:15,5,0.518,38.215,-85.756,38.208,-85.759,6,8
1cd68774-11e3-509d-9f2f-a34298b53c64,2020-02-28,08:00,2020-02-28,08:00,2,0.276,38.213,-85.755,38.214,-85.76,6,7
41b3d7d4-6656-51df-8a80-81f5b8b374c5,2020-02-28,08:00,2020-02-28,08:15,8,0.071,38.217,-85.755,38.217,-85.755,6,8
31a744ac-1acf-5949-8f01-537ad722d485,2020-02-28,08:15,2020-02-28,08:15,3,0.664,38.217,-85.762,38.218,-85.759,6,8
90ee9893-f793-5332-9078-2c4a3922d4df,2020-02-28,08:45,2020-02-28,08:45,3,0.315,38.223,-85.759,38.219,-85.757,6,8
e48de7ea-7abe-5ec8-a117-49b721acc9ad,2020-02-28,08:45,2020-02-28,08:45,5,0.499,38.215,-85.757,38.208,-85.755,6,8
f7bcf224-c9ee-5cca-9a64-4af559067422,2020-02-28,08:45,2020-02-28,09:00,4,0.451,38.218,-85.759,38.218,-85.763,6,8
dd2249f6-5182-5fc9-bb12-7fc7debb8a22,2020-02-28,08:45,2020-02-28,09:00,16,0.445,38.218,-85.759,38.213,-85.756,6,8
e5018b54-8f0b-5c04-8434-e179ce9c81e8,2020-02-28,09:00,2020-02-28,09:15,7,0.880,38.212,-85.778,38.213,-85.764,6,9
1f71d1e5-374b-536b-9d7d-46f1b14cd91b,2020-02-28,09:00,2020-02-28,09:00,3,0.309,38.218,-85.765,38.217,-85.76,6,8
de94ced5-6008-5942-90cc-3a234ef90795,2020-02-28,09:00,2020-02-28,09:00,5,0.353,38.214,-85.762,38.219,-85.762,6,8
5fd607b0-d746-54ef-82a0-555189b84e1f,2020-02-28,09:00,2020-02-28,09:15,6,0.605,38.226,-85.762,38.218,-85.759,6,9
aa926358-010c-5ff8-b71b-9e5598cdb295,2020-02-28,09:15,2020-02-28,09:30,2,0.376,38.219,-85.749,38.218,-85.755,6,9
573ed2ad-9856-5826-99df-a80ed95775c3,2020-02-28,09:15,2020-02-28,09:15,3,0.494,38.22,-85.762,38.214,-85.76,6,9
b2a68704-7158-5beb-9b70-1338a290a291,2020-02-28,09:30,2020-02-28,09:30,5,0.592,38.21,-85.761,38.218,-85.759,6,9
5738eb4b-d2fd-52ab-bb85-3f88ccffc455,2020-02-28,09:30,2020-02-28,09:30,2,0.333,38.217,-85.762,38.216,-85.759,6,9
484b260c-6519-50ce-a392-ef442125374d,2020-02-28,09:45,2020-02-28,10:00,2,0.393,38.219,-85.759,38.214,-85.76,6,9
21cf9a8f-d789-5916-a3da-fdabcf389dee,2020-02-28,09:45,2020-02-28,09:45,3,0.552,38.217,-85.755,38.221,-85.761,6,9
31076470-9963-5245-af80-fdbb97d086e4,2020-02-28,09:45,2020-02-28,09:45,6,1.000,38.219,-85.756,38.215,-85.767,6,9
19b3f517-8786-533a-b2eb-a1344c2c7865,2020-02-28,09:45,2020-02-28,09:45,4,0.661,38.213,-85.752,38.214,-85.76,6,9
a51b1b5b-be4b-5e7d-9728-d7454024fe50,2020-02-28,09:45,2020-02-28,10:00,2,0.177,38.217,-85.759,38.219,-85.761,6,9
9755eab9-39e4-5ed5-b455-abdd9d323da2,2020-02-28,10:00,2020-02-28,10:15,8,1.193,38.215,-85.762,38.202,-85.759,6,10
b996cebe-07fe-5b01-ac57-147e2137b6ef,2020-02-28,10:00,2020-02-28,11:30,81,0.724,38.217,-85.755,38.214,-85.759,6,10
870d8f81-8116-5ad0-959b-7eca9b5ae4f0,2020-02-28,10:30,2020-02-28,10:30,2,0.048,38.219,-85.763,38.219,-85.762,6,10
2fdbc786-fa9d-5a7d-8d26-c51cd13d966b,2020-02-28,10:30,2020-02-28,10:45,2,0.114,38.219,-85.761,38.22,-85.763,6,10
b53f8929-ca78-5500-a2b0-356f99165774,2020-02-28,10:30,2020-02-28,10:45,8,1.873,38.215,-85.759,38.203,-85.759,6,10
d717177c-d17f-5361-94ce-655dd9fdbfdc,2020-02-28,10:45,2020-02-28,10:45,3,0.688,38.214,-85.755,38.204,-85.757,6,10
3e62723a-e6c4-59cb-a30d-7fd64d65ee2b,2020-02-28,10:45,2020-02-28,10:45,3,0.474,38.213,-85.755,38.207,-85.757,6,10
b86ed0e4-fda7-5a74-bb33-197f9333fcf9,2020-02-28,10:45,2020-02-28,10:45,5,0.493,38.219,-85.76,38.22,-85.752,6,10
8b9f34d5-d7ed-502e-8ce1-f4e1fd07812e,2020-02-28,11:00,2020-02-28,11:00,4,0.293,38.213,-85.757,38.213,-85.752,6,10
6086b40c-786d-59b3-8498-d0934d21af15,2020-02-28,11:00,2020-02-28,11:15,2,0.341,38.219,-85.762,38.222,-85.765,6,11
f67b95f8-0b6c-5ae4-be02-5a1709862fc7,2020-02-28,11:00,2020-02-28,11:00,1,0.235,38.202,-85.758,38.205,-85.758,6,10
40c0ef2a-7660-5a6b-8cb3-1e90621e62d6,2020-02-28,11:00,2020-02-28,11:00,4,0.740,38.217,-85.755,38.217,-85.762,6,10
9cce1dfd-11ea-58ec-a9a1-5d2aac77a66f,2020-02-28,11:15,2020-02-28,11:30,12,1.596,38.225,-85.76,38.248,-85.756,6,11
927357c3-8fc0-5591-aff2-649cb4387fac,2020-02-28,11:30,2020-02-28,11:30,2,0.168,38.218,-85.76,38.218,-85.757,6,11
9d7afd01-6185-544c-a780-9b99ec2a57df,2020-02-28,11:30,2020-02-28,11:30,4,0.007,38.216,-85.758,38.216,-85.758,6,11
5c7fe5a9-62a4-5045-8d1d-3b34775bdd4d,2020-02-28,11:30,2020-02-28,12:00,19,0.962,38.218,-85.755,38.222,-85.755,6,11
042a533b-1855-57de-bf3f-4a7209bdb57a,2020-02-28,11:30,2020-02-28,11:30,7,1.072,38.217,-85.762,38.207,-85.758,6,11
85228a94-7bb4-5943-9d29-c45e7ae1f58f,2020-02-28,11:30,2020-02-28,11:45,12,0.905,38.257,-85.752,38.253,-85.751,6,11
c3f7103d-c9ed-57f9-93df-c278cda5adc7,2020-02-28,11:45,2020-02-28,12:00,4,0.742,38.207,-85.763,38.214,-85.757,6,11
d5f50d2b-d177-57c8-9aaa-5bba7bc83e62,2020-02-28,11:45,2020-02-28,11:45,2,0.107,38.218,-85.756,38.218,-85.758,6,11
2bd22f3b-60d9-5ab9-835a-3aaa59d2f810,2020-02-28,12:00,2020-02-28,12:00,4,1.321,38.213,-85.752,38.213,-85.761,6,11
77cdb0c0-6691-5f53-929d-6f9af00e39c9,2020-02-28,12:00,2020-02-28,12:00,6,0.606,38.215,-85.759,38.223,-85.764,6,11
3344a931-feaf-5d5b-8fdd-9a19b024c9fb,2020-02-28,12:00,2020-02-28,12:15,22,2.819,38.223,-85.757,38.254,-85.757,6,11
00b215bd-da11-52a5-b2ca-8393b01f63b1,2020-02-28,12:15,2020-02-28,12:15,4,0.557,38.213,-85.761,38.214,-85.752,6,12
5c4d508c-a569-52dd-a048-0b3ac8a6166a,2020-02-28,12:15,2020-02-28,12:30,17,2.029,38.251,-85.756,38.222,-85.761,6,12
0a948cd3-f811-5bb9-a1ed-e2ee96db9920,2020-02-28,12:30,2020-02-28,12:45,10,0.934,38.253,-85.751,38.253,-85.755,6,12
9d999a96-dba0-551d-8e6a-c12d4dd74d85,2020-02-28,12:30,2020-02-28,12:30,2,0.318,38.252,-85.756,38.251,-85.753,6,12
0a01b683-07d9-5cad-b9ee-3857fddd24aa,2020-02-28,12:45,2020-02-28,12:45,2,0.425,38.215,-85.763,38.21,-85.763,6,12
d5b1aad2-ce4d-5489-b686-8ec7f5ca62f2,2020-02-28,13:00,2020-02-28,13:00,2,0.385,38.217,-85.758,38.218,-85.763,6,12
40e9b89d-9b83-5e21-84a3-cd5e4b576eb7,2020-02-28,13:00,2020-02-28,13:15,4,0.419,38.218,-85.763,38.222,-85.765,6,13
96e89f70-0ca1-5d35-adda-97c525cf277b,2020-02-28,13:15,2020-02-28,13:15,4,0.541,38.253,-85.755,38.256,-85.752,6,13
896ac930-d32f-5654-9dff-4bc3b0bb7768,2020-02-28,13:30,2020-02-28,13:30,3,0.491,38.219,-85.754,38.213,-85.751,6,13
bac027ef-f9d3-57fb-b854-accd8971b35f,2020-02-28,13:30,2020-02-28,13:30,4,1.513,38.213,-85.756,38.217,-85.764,6,13
dbe3b91c-00da-5053-8051-65a12b9413b8,2020-02-28,13:45,2020-02-28,14:00,2,0.277,38.22,-85.762,38.218,-85.759,6,13
21325511-8a49-5c5c-9adc-bce473bb3eaa,2020-02-28,13:45,2020-02-28,13:45,4,0.535,38.216,-85.758,38.221,-85.755,6,13
a1a5a996-a741-5687-a606-277ac3b1e495,2020-02-28,14:00,2020-02-28,14:15,12,2.025,38.257,-85.749,38.234,-85.746,6,14
ef3da1d5-2a01-5921-a716-889e6b7648bb,2020-02-28,14:00,2020-02-28,14:30,20,0.897,38.248,-85.753,38.249,-85.748,6,14
9af352e7-eee1-51bd-be0c-b09acc739370,2020-02-28,14:30,2020-02-28,14:30,4,0.533,38.212,-85.761,38.215,-85.765,6,14
f3f43189-df0e-53dd-98b9-38737069e508,2020-02-28,14:30,2020-02-28,14:30,10,1.536,38.247,-85.756,38.244,-85.732,6,14
6f225637-ce56-57dc-983f-b8ab03fdd9b2,2020-02-28,15:00,2020-02-28,15:15,2,0.369,38.213,-85.764,38.209,-85.765,6,15
b16a0453-df2d-5d4e-b032-3127e574ea92,2020-02-28,15:00,2020-02-28,15:00,5,0.797,38.215,-85.764,38.206,-85.758,6,14
a94d9de5-4376-5f02-8078-b72fbb96c8de,2020-02-28,15:00,2020-02-28,15:00,3,0.403,38.185,-85.747,38.183,-85.741,6,14
453b91ca-f851-5d9a-aa8e-60374eaad70d,2020-02-28,15:15,2020-02-28,15:15,3,0.346,38.214,-85.76,38.213,-85.762,6,15
32ac07f4-01c6-545e-9586-dfc2b3812bcf,2020-02-28,15:15,2020-02-28,15:15,2,0.309,38.219,-85.754,38.218,-85.749,6,15
3e395a2f-c84f-5537-a02f-5d43dcaa68e2,2020-02-28,15:15,2020-02-28,15:30,12,1.817,38.255,-85.757,38.251,-85.757,6,15
a8b6251b-2fb4-5d49-8f6c-8f8a45b3a003,2020-02-28,15:30,2020-02-28,15:45,5,0.525,38.215,-85.76,38.212,-85.752,6,15
fc1f0df1-e8dd-59e8-8458-f53fd6edbbe6,2020-02-28,15:30,2020-02-28,15:30,7,1.231,38.233,-85.749,38.226,-85.731,6,15
4df61d3c-d9e3-5033-860a-2dbefa5c8114,2020-02-28,15:45,2020-02-28,15:45,4,0.363,38.219,-85.763,38.214,-85.764,6,15
fda63d04-72d8-5197-abab-3e9d17a78e15,2020-02-28,17:00,2020-02-28,17:00,2,0.477,38.217,-85.763,38.223,-85.764,6,16
d59b9468-28b6-50f0-b563-64518ca0d5b2,2020-02-28,17:30,2020-02-28,17:30,3,0.022,38.214,-85.76,38.214,-85.759,6,17
a0f9c6b2-c669-58c2-a9c1-6d2341dac505,2020-02-29,04:45,2020-02-29,04:45,3,0.391,38.222,-85.757,38.216,-85.758,7,4
6e945fff-0e73-5a6a-8f6b-1c86b6a66dc8,2020-02-29,05:15,2020-02-29,05:30,6,0.938,38.217,-85.761,38.207,-85.757,7,5
df5c4306-023c-51ea-896a-1b5201f21e7b,2020-02-29,05:30,2020-02-29,05:45,7,0.778,38.219,-85.757,38.209,-85.755,7,5
ef66b498-576a-5995-a7d3-e117efee6e43,2020-02-29,06:15,2020-02-29,06:15,5,0.777,38.222,-85.759,38.211,-85.758,7,6
d1437f94-6bde-59b0-b78b-90faad38bbe5,2020-02-29,08:00,2020-02-29,08:15,10,1.435,38.253,-85.736,38.254,-85.757,7,8
d1af5942-e8b1-525d-a944-01d77d7acec1,2020-02-29,08:00,2020-02-29,08:15,10,1.424,38.253,-85.736,38.254,-85.757,7,8
95404dad-50ee-56e6-b58a-410190df7cea,2020-02-29,08:00,2020-02-29,08:15,20,1.982,38.253,-85.755,38.254,-85.757,7,8
4e936ba7-b945-5b14-9500-41c1d31425e4,2020-02-29,08:00,2020-02-29,08:00,1,0.045,38.256,-85.73,38.257,-85.729,7,8
37e8327d-8e47-5df8-a4ce-d99966e3883f,2020-02-29,08:00,2020-02-29,08:15,2,0.781,38.252,-85.754,38.254,-85.757,7,8
9f35f194-615a-5451-8227-8ba5cb091d66,2020-02-29,08:15,2020-02-29,08:15,5,0.628,38.212,-85.756,38.216,-85.764,7,8
b7838fdd-a248-50de-9bf4-6d3810ac2b59,2020-02-29,08:30,2020-02-29,08:45,7,0.585,38.254,-85.738,38.255,-85.744,7,8
1738de04-10a9-592a-b779-b039200d5aab,2020-02-29,08:45,2020-02-29,08:45,3,0.258,38.256,-85.758,38.254,-85.757,7,8
e1aac206-6434-5cf1-9351-a448c5c9adaa,2020-02-29,08:45,2020-02-29,09:15,29,0.618,38.221,-85.763,38.226,-85.762,7,8
fa8ca81c-04e0-5c3c-a20a-8644e165fc9d,2020-02-29,09:00,2020-02-29,09:30,17,1.159,38.229,-85.732,38.234,-85.751,7,9
6b4360a8-afe9-581a-b27a-e221885301c3,2020-02-29,09:15,2020-02-29,09:30,8,0.901,38.256,-85.752,38.255,-85.738,7,9
2781b296-4b38-5dad-a4bf-a5f73847c09d,2020-02-29,09:15,2020-02-29,09:15,7,1.179,38.218,-85.754,38.205,-85.761,7,9
b1e1635d-2ffa-5769-84ca-7ab99db18567,2020-02-29,09:15,2020-02-29,09:15,2,0.430,38.219,-85.762,38.218,-85.756,7,9
aa2f54c1-d3d9-533d-95b2-c6340fedbaf0,2020-02-29,09:15,2020-02-29,09:15,2,0.268,38.256,-85.762,38.256,-85.758,7,9
18447adc-3a95-55de-945d-592be15c7e47,2020-02-29,09:15,2020-02-29,09:30,12,1.877,38.251,-85.753,38.245,-85.733,7,9
7bed0378-b567-508a-bd81-bb740e6964d3,2020-02-29,09:30,2020-02-29,09:30,2,0.233,38.255,-85.755,38.254,-85.757,7,9
c936710d-f634-55e1-98d3-c793e4310848,2020-02-29,09:30,2020-02-29,09:30,2,0.055,38.216,-85.755,38.215,-85.755,7,9
04510692-9be1-57ca-98f0-ea44c1e813ef,2020-02-29,09:45,2020-02-29,10:00,7,0.636,38.257,-85.764,38.253,-85.757,7,9
e528a1e6-def5-5197-a716-66a4c95df3dc,2020-02-29,09:45,2020-02-29,10:15,27,2.164,38.24,-85.724,38.24,-85.724,7,9
36b0d089-8d58-5fe5-b516-fb571f390041,2020-02-29,09:45,2020-02-29,10:00,9,0.758,38.257,-85.764,38.254,-85.757,7,9
dbc4b627-ffa6-583f-92ad-c18ebbcf26f2,2020-02-29,09:45,2020-02-29,10:00,4,0.312,38.253,-85.752,38.255,-85.755,7,9
e84fbf93-540c-5a20-bc28-6733c0c63605,2020-02-29,09:45,2020-02-29,10:00,8,0.648,38.257,-85.764,38.253,-85.757,7,9
38348e76-d41b-5967-a17e-7b2c733f3431,2020-02-29,09:45,2020-02-29,10:00,7,0.534,38.231,-85.747,38.231,-85.746,7,9
6f78f819-7fb6-56cd-93ad-e22bac1923ed,2020-02-29,10:00,2020-02-29,10:00,2,0.123,38.241,-85.725,38.24,-85.724,7,10
5931e0e0-c835-5749-a4d1-1f0e23fa9f8a,2020-02-29,10:00,2020-02-29,10:15,12,1.591,38.257,-85.764,38.253,-85.755,7,10
6b126f34-f3f2-5cb5-bb99-d63f83436288,2020-02-29,10:00,2020-02-29,10:00,3,0.141,38.242,-85.725,38.24,-85.724,7,9
5939801b-63f2-5ce0-92b7-e26fab67eaa2,2020-02-29,10:00,2020-02-29,10:15,19,1.888,38.257,-85.764,38.253,-85.757,7,10
89cd6f6b-71f5-5214-969a-7cfb49f48d62,2020-02-29,10:00,2020-02-29,10:00,8,0.398,38.218,-85.757,38.219,-85.761,7,9
a7ac06f9-4166-5707-9c1b-cd59301c3c6b,2020-02-29,10:15,2020-02-29,10:15,9,1.010,38.257,-85.764,38.258,-85.764,7,10
537b7c48-0c19-5a5d-8380-042e6ab11ab6,2020-02-29,10:15,2020-02-29,10:15,10,1.078,38.257,-85.764,38.257,-85.764,7,10
1540f210-662a-5f40-a283-f23aa0331685,2020-02-29,10:15,2020-02-29,10:30,4,1.163,38.254,-85.757,38.256,-85.752,7,10
f5ad4391-081d-5060-8afd-efd890f00b95,2020-02-29,10:30,2020-02-29,10:30,3,0.331,38.255,-85.757,38.256,-85.752,7,10
a71f9f1f-448c-5491-bb10-b743bdef29ca,2020-02-29,10:30,2020-02-29,10:30,3,0.311,38.255,-85.757,38.256,-85.752,7,10
00f15cb5-8edc-5a57-aab7-e88f1bb864a5,2020-02-29,10:30,2020-02-29,10:30,9,1.026,38.252,-85.738,38.256,-85.752,7,10
627e6e6e-8c6f-5bc1-918e-d165bfdd4d44,2020-02-29,10:30,2020-02-29,10:45,4,0.377,38.219,-85.763,38.216,-85.758,7,10
6333927c-bdb3-5588-81b3-956c39d526c2,2020-02-29,10:30,2020-02-29,10:30,7,1.097,38.248,-85.756,38.249,-85.737,7,10
7f14df58-9a68-50fc-b4e1-58993db2ec19,2020-02-29,10:45,2020-02-29,10:45,11,0.617,38.258,-85.764,38.255,-85.757,7,10
241ff077-4cf1-5ef6-88e3-ff6c94f52839,2020-02-29,10:45,2020-02-29,10:45,7,0.684,38.214,-85.756,38.219,-85.757,7,10
2488ef02-7ce8-5459-9209-5816b2f78805,2020-02-29,10:45,2020-02-29,10:45,1,0.206,38.253,-85.738,38.252,-85.74,7,10
6375b53d-2576-575e-9ffb-724b3c21a784,2020-02-29,10:45,2020-02-29,10:45,10,0.576,38.257,-85.766,38.254,-85.758,7,10
308db3fa-bb5d-5755-8f4b-98058e9a4289,2020-02-29,11:00,2020-02-29,13:15,135,2.437,38.255,-85.744,38.255,-85.744,7,10
82d2c25d-29d5-5bda-b810-f77c6e84313f,2020-02-29,11:00,2020-02-29,11:45,49,1.352,38.256,-85.752,38.255,-85.744,7,10
bf14633c-f888-5cf8-89f3-9d4e4ffcb537,2020-02-29,11:00,2020-02-29,11:15,18,1.577,38.242,-85.726,38.243,-85.725,7,11
6d5cfd60-7d08-57e5-b0f2-f8498f9405ca,2020-02-29,11:00,2020-02-29,11:00,6,0.651,38.254,-85.755,38.257,-85.764,7,10
26f727b4-fb84-5829-8a79-27631b90fc51,2020-02-29,11:00,2020-02-29,11:15,11,0.978,38.253,-85.738,38.253,-85.736,7,10
c21718d0-eb43-59f8-beef-959e42519787,2020-02-29,11:00,2020-02-29,11:15,21,1.137,38.256,-85.752,38.255,-85.744,7,10
1a1524d8-f036-5f5e-ab4f-9f4c6241af8b,2020-02-29,11:00,2020-02-29,11:15,14,1.709,38.244,-85.729,38.245,-85.728,7,11
829369ff-f58e-5aa6-8e81-34cfc4578a8d,2020-02-29,11:00,2020-02-29,11:00,6,0.849,38.207,-85.758,38.217,-85.762,7,10
42f3332f-4b70-5553-9e3b-db39f4df9403,2020-02-29,11:15,2020-02-29,11:30,7,0.518,38.253,-85.74,38.255,-85.744,7,11
add3848f-803c-5e5a-8f8b-ccdece0d807d,2020-02-29,11:15,2020-02-29,11:30,6,0.428,38.253,-85.74,38.255,-85.744,7,11
65301676-91cb-57c8-ab06-24b4b5ec7918,2020-02-29,11:15,2020-02-29,11:30,12,0.184,38.257,-85.761,38.257,-85.764,7,11
1d964685-9d01-5cbd-8fed-60771989a653,2020-02-29,11:15,2020-02-29,11:15,2,0.182,38.257,-85.761,38.258,-85.765,7,11
716a628b-8f6f-50d3-b57c-6310742bc1f2,2020-02-29,11:15,2020-02-29,11:45,22,1.365,38.223,-85.765,38.213,-85.765,7,11
87f8756f-28a5-5fae-ad5f-8148c98876d6,2020-02-29,11:15,2020-02-29,11:30,2,0.299,38.254,-85.74,38.255,-85.744,7,11
b5e8508f-d6cd-5eb2-bce0-7899785a8a31,2020-02-29,11:30,2020-02-29,11:30,3,0.020,38.257,-85.761,38.257,-85.761,7,11
49711248-80d9-59a5-b78f-61c472e90a0c,2020-02-29,11:30,2020-02-29,11:30,6,0.707,38.254,-85.748,38.253,-85.736,7,11
35ef9709-9653-5408-9dff-12e5d29d8a8c,2020-02-29,11:30,2020-02-29,11:30,7,0.725,38.254,-85.748,38.253,-85.736,7,11
2b7cba7e-da72-5b48-9eba-671c8832910b,2020-02-29,11:30,2020-02-29,12:15,46,3.949,38.222,-85.764,38.223,-85.764,7,11
8c536836-19c5-5cf2-95b8-6559bb4810a9,2020-02-29,11:30,2020-02-29,12:15,46,3.638,38.222,-85.764,38.219,-85.763,7,11
4cd356f8-b69a-5bb9-a932-ffc4e897057e,2020-02-29,11:30,2020-02-29,12:15,44,3.517,38.222,-85.759,38.223,-85.761,7,11
cb08da9c-01b7-5975-a8fc-a13f6ea445fd,2020-02-29,11:30,2020-02-29,12:15,46,2.619,38.222,-85.764,38.223,-85.764,7,11
bc1a921a-c180-5b0e-838e-e91179333bb9,2020-02-29,11:45,2020-02-29,12:15,21,2.575,38.211,-85.762,38.224,-85.763,7,11
d57bc290-96af-5a6b-8fdd-b6b6b1fe3108,2020-02-29,12:00,2020-02-29,12:15,5,0.296,38.222,-85.761,38.219,-85.763,7,12
da0bc10c-323c-5f49-9480-0634da59c758,2020-02-29,12:00,2020-02-29,12:15,5,0.461,38.255,-85.744,38.256,-85.752,7,12
644a5d77-91ad-5159-bc80-285f059dc5a4,2020-02-29,12:00,2020-02-29,12:15,6,0.453,38.255,-85.744,38.256,-85.752,7,12
182d1bf7-9b2d-569b-a62e-61264111a7d9,2020-02-29,12:00,2020-02-29,12:15,4,0.299,38.222,-85.761,38.219,-85.763,7,12
822d26c2-7d86-51c3-8234-f441a86730de,2020-02-29,12:00,2020-02-29,12:15,5,0.285,38.222,-85.761,38.219,-85.763,7,12
a4ad1eb3-15a2-51aa-a5e2-54c9291809b0,2020-02-29,12:00,2020-02-29,12:00,2,0.178,38.221,-85.763,38.218,-85.763,7,12
7ff4e2fb-19a5-5f7f-adb0-e1714c5dcfc8,2020-02-29,12:00,2020-02-29,12:30,37,0.479,38.253,-85.755,38.254,-85.749,7,11
8885ad78-b2fc-583a-aec0-e658051b35dc,2020-02-29,12:00,2020-02-29,12:15,4,0.422,38.222,-85.761,38.219,-85.763,7,12
e837c63b-bca8-54d9-8856-7b2c77f2eb2b,2020-02-29,12:00,2020-02-29,12:00,6,0.459,38.253,-85.755,38.254,-85.748,7,11
7ed646ab-f3a3-5966-b800-91674542b85f,2020-02-29,12:00,2020-02-29,12:15,3,0.289,38.222,-85.761,38.219,-85.763,7,12
9fcf7203-3d89-581e-95a0-56c127166081,2020-02-29,12:15,2020-02-29,12:15,10,0.824,38.258,-85.766,38.256,-85.752,7,12
29f72f75-5eb9-5c27-884a-a684ebd296d0,2020-02-29,12:15,2020-02-29,12:15,11,0.813,38.258,-85.766,38.256,-85.752,7,12
db8a7298-7365-58ae-8c22-714545c6d725,2020-02-29,12:15,2020-02-29,12:30,10,0.841,38.258,-85.766,38.256,-85.752,7,12
c7e5e3be-91e4-584f-87c5-db463df546a2,2020-02-29,12:15,2020-02-29,12:15,11,0.838,38.258,-85.766,38.256,-85.752,7,12
76f7335a-1024-59c7-9bb9-807d3040e968,2020-02-29,12:15,2020-02-29,12:15,9,0.855,38.258,-85.766,38.256,-85.752,7,12
f7cbf264-b802-5ad2-84a4-be352429896e,2020-02-29,12:15,2020-02-29,12:15,9,0.991,38.256,-85.752,38.258,-85.766,7,12
2a3fff41-94ec-522a-b446-793daa8a831d,2020-02-29,12:30,2020-02-29,12:30,7,0.777,38.256,-85.751,38.253,-85.74,7,12
0f92b517-157b-5122-b3ad-a2f1861266d2,2020-02-29,12:30,2020-02-29,12:30,8,0.723,38.256,-85.751,38.253,-85.74,7,12
cbe9df00-5450-5b9e-995d-91d626e6da97,2020-02-29,12:30,2020-02-29,12:30,11,0.562,38.254,-85.757,38.256,-85.752,7,12
292a3b59-4273-5b59-af7c-1f7560729f15,2020-02-29,12:30,2020-02-29,12:45,8,1.321,38.207,-85.765,38.221,-85.756,7,12
d7739ef4-907b-5e34-ab9e-3ef500277000,2020-02-29,12:30,2020-02-29,12:45,8,0.043,38.219,-85.763,38.219,-85.763,7,12
53b4e093-9fd0-506e-b544-10e407c91250,2020-02-29,12:30,2020-02-29,12:45,22,1.759,38.256,-85.754,38.256,-85.752,7,12
d3358a8c-c534-5d0e-a9c0-1dcaf26b0749,2020-02-29,12:30,2020-02-29,12:45,14,1.631,38.256,-85.754,38.254,-85.755,7,12
51a7b78a-8306-5cec-80f8-e60d0b2fd6f2,2020-02-29,12:30,2020-02-29,12:45,5,0.152,38.258,-85.766,38.257,-85.764,7,12
6a7196f8-96d6-541f-bfb6-b45349d2f827,2020-02-29,12:30,2020-02-29,12:45,11,1.176,38.216,-85.757,38.207,-85.764,7,12
60fda731-785e-5896-abaf-2e234298da1f,2020-02-29,12:45,2020-02-29,12:45,3,0.197,38.258,-85.766,38.257,-85.764,7,12
a661d162-9450-524d-a04d-bd0f0637494f,2020-02-29,12:45,2020-02-29,13:00,24,2.312,38.207,-85.757,38.215,-85.755,7,12
51cb786b-5886-50b5-94c2-2cc7c1eec069,2020-02-29,12:45,2020-02-29,13:15,39,1.350,38.233,-85.73,38.233,-85.73,7,12
f525968f-4250-511a-8a9d-e8e6df02b827,2020-02-29,12:45,2020-02-29,12:45,5,0.533,38.218,-85.764,38.213,-85.757,7,12
dc4f8f49-eb3d-5ccf-a4af-21cd75dd091b,2020-02-29,12:45,2020-02-29,13:00,17,1.486,38.207,-85.757,38.215,-85.755,7,12
c018beb9-848f-5c78-8549-0ac29eec1b0d,2020-02-29,12:45,2020-02-29,12:45,3,0.381,38.217,-85.762,38.222,-85.761,7,12
bb939500-fe7d-561b-b81b-adbbc66f1e11,2020-02-29,12:45,2020-02-29,13:00,17,2.022,38.258,-85.755,38.255,-85.753,7,12
8b8c7a1c-9bdc-5708-8a13-991359565b85,2020-02-29,12:45,2020-02-29,12:45,4,0.290,38.22,-85.763,38.222,-85.761,7,12
d3be3cbe-2b8e-5480-8fa0-a97fa484d4cb,2020-02-29,12:45,2020-02-29,13:15,38,1.351,38.232,-85.735,38.232,-85.735,7,12
7195e9b2-2ba4-5320-ba0d-060f6899d3b0,2020-02-29,13:00,2020-02-29,13:15,4,0.102,38.24,-85.724,38.241,-85.726,7,13
975e9181-941c-5071-a036-d57108326444,2020-02-29,13:00,2020-02-29,13:00,4,0.280,38.257,-85.762,38.258,-85.766,7,13
450bfaf6-02d9-544b-8257-aa28f0e3a52a,2020-02-29,13:00,2020-02-29,13:00,2,0.283,38.255,-85.744,38.253,-85.74,7,12
